Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
16,11/9/12,39.39,3.545,1847.47,3777.37,7.06,465.91,4759.49,199.3622024,5.847,FALSE
16,11/16/12,27.95,3.479,8467.46,640.26,20.16,569.67,4791.12,199.4313603,5.847,FALSE
16,11/23/12,35.03,3.45,150.45,NA,36887.82,70.74,661.71,199.4976149,5.847,TRUE
16,11/30/12,31.56,3.436,1457.1,NA,8316.95,93.4,6105.11,199.5638695,5.847,FALSE
16,12/7/12,34.12,3.373,2954.7,NA,73,230.36,6514.19,199.6301241,5.847,FALSE
16,12/14/12,24.66,3.303,286.92,NA,25.94,21.88,786.11,199.7190578,5.847,FALSE
16,12/21/12,21.6,3.218,2714.42,NA,25,20.64,1551.56,199.9440662,5.847,FALSE
16,12/28/12,17.93,3.108,4541.46,7686.78,160,142.2,714.38,200.1690745,5.847,TRUE
17,1/6/12,27.64,3.08,5185.45,12090.5,33.9,1490.06,4832.68,130.1575161,6.403,FALSE
17,1/13/12,20.28,3.056,1552.86,3911.73,0.52,542.24,1709.97,130.244,6.403,FALSE
17,1/20/12,27.26,3.047,1461.59,577.33,NA,442.39,1407.74,130.2792258,6.403,FALSE
17,1/27/12,29.99,3.058,1834.7,684.22,NA,118,1109.1,130.3144516,6.403,FALSE
17,2/3/12,26.26,3.077,32793.78,5509.47,38.96,35785.26,4518.58,130.3496774,6.403,FALSE
17,2/10/12,23.63,3.116,5658.48,13498.72,16.27,4292.59,6008.71,130.3849032,6.403,TRUE
17,2/17/12,30.76,3.119,10862.6,14264.11,2.64,8459.96,4740.08,130.4546207,6.403,FALSE
17,2/24/12,30.01,3.145,8628.93,3368.34,NA,3876.56,4378.82,130.5502069,6.403,FALSE
17,3/2/12,26.28,3.242,14469.08,1163.89,37.38,8771.3,2237.79,130.6457931,6.403,FALSE
17,3/9/12,32.02,3.38,3944.86,104.91,2.16,550.85,3717.62,130.7413793,6.403,FALSE
17,3/16/12,43.69,3.529,6373.65,46.13,1.02,1938.3,1278.79,130.8261935,6.403,FALSE
17,3/23/12,40.69,3.671,5060.41,42.99,NA,315.1,1399.39,130.8966452,6.403,FALSE
17,3/30/12,45.29,3.734,8337.43,74.41,6,418.13,3444.54,130.9670968,6.403,FALSE
17,4/6/12,43.92,3.793,11072.17,NA,43.74,2299.75,4192.05,131.0375484,6.235,FALSE
17,4/13/12,46.94,3.833,2328.03,6989.17,3.6,895.75,1545.65,131.108,6.235,FALSE
17,4/20/12,47.69,3.845,2570.29,1288.35,2.1,341.52,2157.85,131.1173333,6.235,FALSE
17,4/27/12,59.11,3.842,1832.86,NA,1.62,8.94,2211.39,131.1266667,6.235,FALSE
17,5/4/12,48.86,3.831,10140.57,NA,181.65,2709.84,1859.33,131.136,6.235,FALSE
17,5/11/12,49.96,3.809,6288.63,NA,22.59,997.55,1266.73,131.1453333,6.235,FALSE
17,5/18/12,59.67,3.808,3847.57,NA,92.93,1216.19,2403,131.0983226,6.235,FALSE
17,5/25/12,55.69,3.801,5528.92,NA,71.81,595.85,2754.3,131.0287742,6.235,FALSE
17,6/1/12,54.13,3.788,3996.22,25,31.8,1667.66,881.3,130.9592258,6.235,FALSE
17,6/8/12,60.51,3.776,6233.58,140.2,328.34,763.88,4501.73,130.8896774,6.235,FALSE
17,6/15/12,56.67,3.756,6069.6,147,0.18,1949.47,1373.68,130.8295333,6.235,FALSE
17,6/22/12,62.9,3.737,3500.33,466.98,NA,1789.53,2980.58,130.7929,6.235,FALSE
17,6/29/12,71.14,3.681,2895.23,281.3,NA,357.75,1195.05,130.7562667,6.235,FALSE
17,7/6/12,68.91,3.63,9824.36,128,25.38,3990.35,3618.23,130.7196333,5.936,FALSE
17,7/13/12,72.94,3.595,5814.57,64.9,0.18,1807.43,1705.19,130.683,5.936,FALSE
17,7/20/12,70.59,3.556,2836.48,34.2,20.25,738.75,1189.5,130.7012903,5.936,FALSE
17,7/27/12,74.2,3.537,4345.01,57.6,7.79,3965.83,6114.63,130.7195806,5.936,FALSE
17,8/3/12,72.94,3.512,13721.83,56.6,8.34,12343.79,1797.84,130.737871,5.936,FALSE
17,8/10/12,73.29,3.509,3711.96,9.2,4.42,2316.51,1613.36,130.7561613,5.936,FALSE
17,8/17/12,70.98,3.545,1833.19,5.6,0.81,1344.67,1707.05,130.7909677,5.936,FALSE
17,8/24/12,68.89,3.582,3255.74,6,50.17,3022.22,3782.36,130.8381613,5.936,FALSE
17,8/31/12,68.07,3.624,11235.99,NA,2.73,3648.33,1964.35,130.8853548,5.936,FALSE
17,9/7/12,61.99,3.689,13396.45,NA,18.08,1299.65,1333.12,130.9325484,5.936,TRUE
17,9/14/12,59.64,3.749,5620.89,NA,13.95,260.46,4585.25,130.9776667,5.936,FALSE
17,9/21/12,58.43,3.821,6035.13,1.91,14.5,859.64,6132.91,131.0103333,5.936,FALSE
17,9/28/12,57.77,3.821,4716.69,NA,9,1925.91,1643.33,131.043,5.936,FALSE
17,10/5/12,52.81,3.815,3029.6,NA,NA,2246.04,3033.47,131.0756667,5.527,FALSE
17,10/12/12,44.82,3.797,1171.21,NA,3.58,371.84,3776.18,131.1083333,5.527,FALSE
17,10/19/12,48.16,3.781,708.27,NA,1.4,14.01,1328.57,131.1499677,5.527,FALSE
17,10/26/12,39.94,3.755,5593.69,112.2,NA,134.13,748.23,131.1930968,5.527,FALSE
17,11/2/12,42.44,3.702,7478.97,8749.51,17.92,2157.65,851.55,131.2362258,5.527,FALSE
17,11/9/12,42.61,3.663,21255.03,8427.53,25.52,556.83,1809.12,131.2793548,5.527,FALSE
17,11/16/12,28.61,3.612,7925.53,35.84,86.23,505.53,4800.52,131.3258,5.527,FALSE
17,11/23/12,39.65,3.562,1078.12,NA,95047.19,278.16,197.98,131.3766667,5.527,TRUE
17,11/30/12,33.56,3.524,1963.55,NA,3244.1,138.15,6126.74,131.4275333,5.527,FALSE
17,12/7/12,38.92,3.456,6489.6,NA,245,625.01,9873.61,131.4784,5.527,FALSE
17,12/14/12,29.89,3.379,1744.74,NA,47,54.18,984.26,131.537,5.527,FALSE
17,12/21/12,23.83,3.263,4617.06,NA,211,13.76,1754.77,131.642,5.527,FALSE
17,12/28/12,23.98,3.147,11343.3,32976.15,265.2,80.35,658.71,131.747,5.527,TRUE
18,1/6/12,31.27,3.439,6196.77,43731.43,128.45,1653.17,8527.2,136.698129,8.075,FALSE
18,1/13/12,35.25,3.523,3761.79,22411.4,10.54,807.3,2977.83,136.753,8.075,FALSE
18,1/20/12,24.2,3.542,4209.35,5114.77,3.66,414.31,965.11,136.8564194,8.075,FALSE
18,1/27/12,30.44,3.568,3237.56,3060.93,NA,22.5,653.02,136.9598387,8.075,FALSE
18,2/3/12,37.62,3.633,19499.87,3227,424.44,43570.91,3158.83,137.0632581,8.075,FALSE
18,2/10/12,32.83,3.655,36778.65,4105.7,222.56,16024.01,8840.68,137.1666774,8.075,TRUE
18,2/17/12,32.87,3.703,17875.37,9663.67,2,10433.78,5439.08,137.2583103,8.075,FALSE
18,2/24/12,36.34,3.751,8425.97,10284.14,NA,1417.12,3566.91,137.3411034,8.075,FALSE
18,3/2/12,33.59,3.827,26970.65,2430.78,152.58,28367.78,3625.67,137.4238966,8.075,FALSE
18,3/9/12,38.1,3.876,7410.18,368.19,25.46,1852.39,2332.07,137.5066897,8.075,FALSE
18,3/16/12,45.84,3.867,9284.23,167.65,4.93,2554.94,2070.14,137.5843871,8.075,FALSE
18,3/23/12,58.06,3.889,4449.37,237.61,6.53,475.59,2848.63,137.6552903,8.075,FALSE
18,3/30/12,45.35,3.921,13122.32,267.64,6.93,657.56,2566.75,137.7261935,8.075,FALSE
18,4/6/12,43.8,3.957,7879.75,NA,43.89,3186.17,5337.91,137.7970968,8.304,FALSE
18,4/13/12,47.75,4.025,5798.35,9592.28,11.72,1492.2,2261.14,137.868,8.304,FALSE
18,4/20/12,60.88,4.046,9959.48,11361.33,10.57,203.57,2562.42,137.9230667,8.304,FALSE
18,4/27/12,50.43,4.023,2255.05,5.83,23.93,17.92,1445.88,137.9781333,8.304,FALSE
18,5/4/12,49.66,3.991,13737.74,NA,39.54,4131.8,3521.29,138.0332,8.304,FALSE
18,5/11/12,57.44,3.947,11557.93,NA,89.44,1570.63,3911.58,138.0882667,8.304,FALSE
18,5/18/12,62.31,3.899,9525.2,NA,70.23,868.98,2396.74,138.1065806,8.304,FALSE
18,5/25/12,65.48,3.85,12179.37,NA,251.38,2595.31,1605.36,138.1101935,8.304,FALSE
18,6/1/12,71.42,3.798,13525.26,1.2,36.26,1889.92,1629.62,138.1138065,8.304,FALSE
18,6/8/12,59.1,3.746,9422.6,218,32.42,427.69,6113.61,138.1174194,8.304,FALSE
18,6/15/12,66.58,3.683,6285.43,296.4,0.44,3224.15,2870.91,138.1295333,8.304,FALSE
18,6/22/12,70.92,3.629,8206.82,478.09,1.37,3726.43,4323.55,138.1629,8.304,FALSE
18,6/29/12,70.17,3.577,4281.61,262.88,NA,829.99,2102.06,138.1962667,8.304,FALSE
18,7/6/12,76.08,3.538,7264.07,216.52,104.43,5508.05,4833.1,138.2296333,8.535,FALSE
18,7/13/12,75.09,3.561,6538.92,113.06,0.28,3817.92,959.97,138.263,8.535,FALSE
18,7/20/12,77.43,3.61,2316.87,161.52,27.08,525.04,887.18,138.2331935,8.535,FALSE
18,7/27/12,72.97,3.701,4182.36,117.52,5.9,3944.27,4654,138.2033871,8.535,FALSE
18,8/3/12,72.67,3.698,20286.36,66.83,46.62,17046.57,1583.43,138.1735806,8.535,FALSE
18,8/10/12,75.7,3.772,20397.03,134.57,41.72,3800.38,2169.34,138.1437742,8.535,FALSE
18,8/17/12,73.25,3.84,1852.64,70.36,8.9,2345.51,767.44,138.1857097,8.535,FALSE
18,8/24/12,68.52,3.874,842.8,63.4,32.68,460.81,3260.03,138.2814516,8.535,FALSE
18,8/31/12,70.09,3.884,20913.04,7.98,98.98,9800.5,4527.8,138.3771935,8.535,FALSE
18,9/7/12,71.85,3.921,5817.03,3,99.56,346.88,4664.82,138.4729355,8.535,TRUE
18,9/14/12,64.45,3.988,10608.96,NA,12.41,1458.55,5520.31,138.5673,8.535,FALSE
18,9/21/12,60.23,4.056,7820.69,41.64,296.78,1323.47,7158.18,138.6534,8.535,FALSE
18,9/28/12,58.24,4.018,2247.94,22.73,45.56,2464.93,1640.3,138.7395,8.535,FALSE
18,10/5/12,59.68,4.027,6366.36,NA,27.33,3667.31,3573.44,138.8256,8.243,FALSE
18,10/12/12,50.97,4.029,2241.19,NA,30.08,901.32,3592.56,138.9117,8.243,FALSE
18,10/19/12,51.96,4,1894.83,NA,2.24,501.85,1453.25,138.8336129,8.243,FALSE
18,10/26/12,56.09,3.917,5430.61,128.31,50,822.64,969.64,138.7281613,8.243,FALSE
18,11/2/12,53.32,3.817,11861.01,12763.88,61.53,4984.07,1985.24,138.6227097,8.243,FALSE
18,11/9/12,37.39,3.792,4560.54,8508.12,237.68,496.03,2514.94,138.5172581,8.243,FALSE
18,11/16/12,43.74,3.754,9123.17,1617.53,184.59,669.81,3472.72,138.4473,8.243,FALSE
18,11/23/12,36.33,3.727,1692.83,1.5,78371.54,579.46,449.15,138.4246667,8.243,TRUE
18,11/30/12,34.72,3.713,2490.24,-0.01,4412.81,79.08,4115.57,138.4020333,8.243,FALSE
18,12/7/12,37.27,3.679,5603.21,NA,453.79,1406.9,4558.48,138.3794,8.243,FALSE
18,12/14/12,37.44,3.639,5244.37,NA,597.76,1749.06,12417.68,138.3685484,8.243,FALSE
18,12/21/12,37.44,3.574,4385.38,11,128.95,360.69,3697.58,138.4283871,8.243,FALSE
18,12/28/12,31.33,3.56,4937.85,32085.26,102.2,159.64,1227.3,138.4882258,8.243,TRUE
19,1/6/12,31.84,3.585,9970.68,26073.98,233.88,1552.93,10335.05,136.698129,7.943,FALSE
19,1/13/12,37.08,3.666,3504.09,11505.42,291.37,1698.88,5451.32,136.753,7.943,FALSE
19,1/20/12,23.44,3.705,5571.99,5702.57,225.06,1122.08,2863.93,136.8564194,7.943,FALSE
19,1/27/12,32.41,3.737,3112.37,4031.78,289.74,20.97,2353.81,136.9598387,7.943,FALSE
19,2/3/12,36.22,3.796,51879.66,6433.83,394.18,52739.02,6473.61,137.0632581,7.943,FALSE
19,2/10/12,32.61,3.826,12739.73,8415.91,279.21,16150.68,7888.04,137.1666774,7.943,TRUE
19,2/17/12,30.95,3.874,14910.8,14860.19,82.94,11200.69,7571.06,137.2583103,7.943,FALSE
19,2/24/12,33.91,3.917,13926.46,11835.35,2.8,4929.34,6287.18,137.3411034,7.943,FALSE
19,3/2/12,34.83,3.983,28177.29,3485.95,22.78,31324.8,2851.55,137.4238966,7.943,FALSE
19,3/9/12,38.15,4.021,6724.01,745.75,2.68,1532.63,3952.89,137.5066897,7.943,FALSE
19,3/16/12,48.2,4.021,8353.56,84.57,3.04,3175.2,2613.7,137.5843871,7.943,FALSE
19,3/23/12,56.72,4.054,6048.55,170.78,1.02,986.74,2684.83,137.6552903,7.943,FALSE
19,3/30/12,43.47,4.098,9356.36,134.4,6.75,2056.18,3420.94,137.7261935,7.943,FALSE
19,4/6/12,40.23,4.143,9337.26,NA,52.59,2949.23,5996.69,137.7970968,8.15,FALSE
19,4/13/12,44.42,4.187,5254.86,12590.76,22.55,1818.94,3264.93,137.868,8.15,FALSE
19,4/20/12,55.2,4.17,6304.48,5712.68,34.16,1321.97,3751.92,137.9230667,8.15,FALSE
19,4/27/12,42.45,4.163,3735.3,-265.76,52.82,67.72,2959.27,137.9781333,8.15,FALSE
19,5/4/12,50.76,4.124,21028.84,532,122.17,7269.47,2609.22,138.0332,8.15,FALSE
19,5/11/12,55.33,4.055,10882.1,NA,30.22,1751.72,3236.51,138.0882667,8.15,FALSE
19,5/18/12,58.81,4.029,12613.98,NA,11.5,1705.28,3600.79,138.1065806,8.15,FALSE
19,5/25/12,67.79,3.979,10665.28,NA,1095.85,1053.96,2647.45,138.1101935,8.15,FALSE
19,6/1/12,68.18,3.915,8247.79,36.2,100.6,2171.48,4578.85,138.1138065,8.15,FALSE
19,6/8/12,60.19,3.871,10625.25,292.4,51.96,2760.12,6219.56,138.1174194,8.15,FALSE
19,6/15/12,68.19,3.786,9987.83,697,0.05,2837.84,4710.66,138.1295333,8.15,FALSE
19,6/22/12,75.83,3.722,10418.79,1232.8,0.51,2971.07,12187.35,138.1629,8.15,FALSE
19,6/29/12,69.92,3.667,11993.32,535.4,NA,3736.21,3432.8,138.1962667,8.15,FALSE
19,7/6/12,76.07,3.646,10945.79,600.3,101.46,6664.35,7855.14,138.2296333,8.193,FALSE
19,7/13/12,73.17,3.689,8183.44,328.2,35.88,2677.28,1877.81,138.263,8.193,FALSE
19,7/20/12,76.17,3.732,6029.42,424.15,17.82,3070.32,2610.94,138.2331935,8.193,FALSE
19,7/27/12,74.43,3.82,6705,282.26,5.43,4414.95,4550.07,138.2033871,8.193,FALSE
19,8/3/12,73.41,3.819,36466.8,220.13,41.77,16284.94,2242.89,138.1735806,8.193,FALSE
19,8/10/12,74.45,3.863,6196.55,232.43,76.35,3086.53,3417.36,138.1437742,8.193,FALSE
19,8/17/12,69.83,3.963,4512.6,370.35,11.11,2282.3,3764.75,138.1857097,8.193,FALSE
19,8/24/12,66.66,3.997,9087.86,237.03,102.63,5601.12,6738.74,138.2814516,8.193,FALSE
19,8/31/12,71.85,4.026,19970.78,236.96,23.99,7058.25,2595.88,138.3771935,8.193,FALSE
19,9/7/12,72.2,4.076,9053.47,27.41,22.94,1677.12,4844.18,138.4729355,8.193,TRUE
19,9/14/12,65.08,4.088,13667.97,NA,13.57,1166.93,7136.43,138.5673,8.193,FALSE
19,9/21/12,60.62,4.203,11030.97,147.55,13.5,1516.01,9152.78,138.6534,8.193,FALSE
19,9/28/12,56.81,4.158,2992.04,48.46,NA,2463.88,3732.36,138.7395,8.193,FALSE
19,10/5/12,59.86,4.151,6971.59,NA,10.96,3640.93,3827.33,138.8256,7.992,FALSE
19,10/12/12,48.29,4.186,2374.5,NA,7.25,919.32,6101,138.9117,7.992,FALSE
19,10/19/12,53.44,4.153,2948.25,NA,17.4,811.41,2017.49,138.8336129,7.992,FALSE
19,10/26/12,56.49,4.071,5430.75,90.07,NA,904.34,1665.77,138.7281613,7.992,FALSE
19,11/2/12,46.81,3.97,11686.96,18053.48,88.94,5484.5,3833.76,138.6227097,7.992,FALSE
19,11/9/12,36.61,3.947,10447.67,8347.01,63.02,555.28,5534.02,138.5172581,7.992,FALSE
19,11/16/12,45.1,3.942,13820.22,970.3,111.97,1378.34,7943.58,138.4473,7.992,FALSE
19,11/23/12,40.84,3.978,1805.13,0.02,115048.81,527.72,860.36,138.4246667,7.992,TRUE
19,11/30/12,34.69,3.966,6213.37,0.01,10583.66,291.77,7161.79,138.4020333,7.992,FALSE
19,12/7/12,43.1,3.92,9231.25,NA,366,2931.23,17257.64,138.3794,7.992,FALSE
19,12/14/12,37.84,3.869,8978.78,NA,80,1157.44,3218.38,138.3685484,7.992,FALSE
19,12/21/12,40.4,3.816,3694.82,NA,18.32,28.84,1312.46,138.4283871,7.992,FALSE
19,12/28/12,29.58,3.785,21811.57,40905.78,126.98,353.83,3784.77,138.4882258,7.992,TRUE
20,1/6/12,33.42,3.422,9273.46,45971.43,207.6,1365.38,5460.86,212.5711125,6.961,FALSE
20,1/13/12,37.79,3.513,3627.81,18632.14,108.48,847.7,3614.04,212.7386486,6.961,FALSE
20,1/20/12,27.65,3.533,2465.98,5030.4,106.54,999.54,3380.92,212.8336399,6.961,FALSE
20,1/27/12,37.19,3.567,1023.6,3044.15,106.08,52.87,2447.73,212.9286312,6.961,FALSE
20,2/3/12,39.93,3.617,58928.52,8766.77,226.27,53603.99,8301.25,213.0236225,6.961,FALSE
20,2/10/12,33.47,3.64,9804,13171.55,132.42,16864.33,7535.63,213.1186138,6.961,TRUE
20,2/17/12,31.11,3.695,27400.95,19179.87,10.5,11087.4,10204.37,213.2732106,6.961,FALSE
20,2/24/12,39.79,3.739,11230.85,10561.94,12.2,1457.31,21024.39,213.4725116,6.961,FALSE
20,3/2/12,39.98,3.816,34117.01,3200.31,6,22275.03,4989.3,213.6718127,6.961,FALSE
20,3/9/12,41.14,3.848,10686.42,750.14,3.67,3867.16,3518.62,213.8711137,6.961,FALSE
20,3/16/12,53.73,3.862,6745.04,310.32,6.94,3282.4,2895.89,214.0167132,6.961,FALSE
20,3/23/12,66.11,3.9,3580.87,612.11,7.01,332.11,4032.81,214.0907105,6.961,FALSE
20,3/30/12,51.52,3.953,9569.49,116.47,7.75,1285.42,3908.61,214.1647079,6.961,FALSE
20,4/6/12,50.06,3.996,8408.31,12.57,50.79,4289.46,7382.25,214.2387053,7.139,FALSE
20,4/13/12,45.68,4.044,9671.84,7934.59,68.02,2515.97,2667.15,214.3127027,7.139,FALSE
20,4/20/12,60.11,4.027,7522.16,5650.88,67.26,1066.17,4006,214.3675045,7.139,FALSE
20,4/27/12,47.64,4.004,2332.34,2.82,41.39,28.04,3318.17,214.4223063,7.139,FALSE
20,5/4/12,62.74,3.951,24594.6,496,38.52,9381.13,4648.85,214.4771081,7.139,FALSE
20,5/11/12,63.19,3.889,17598.62,NA,19.51,2889.48,3242.44,214.5319099,7.139,FALSE
20,5/18/12,60.99,3.848,8077.14,512,5.13,2746.24,3677.78,214.5485571,7.139,FALSE
20,5/25/12,70.04,3.798,11548.3,NA,1042.6,1554.19,3450.52,214.5499425,7.139,FALSE
20,6/1/12,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,FALSE
20,6/8/12,62.01,3.689,8353.32,516.6,46.76,2073.77,7774.31,214.5527132,7.139,FALSE
20,6/15/12,71.51,3.62,9584.57,657.4,3.99,3667.7,5230.22,214.5653243,7.139,FALSE
20,6/22/12,76.51,3.564,12173.74,875.7,2.36,4195.01,7516.62,214.606,7.139,FALSE
20,6/29/12,74.15,3.506,6569.4,605.7,NA,561.31,4567.03,214.6466757,7.139,FALSE
20,7/6/12,79.2,3.475,13826.89,342.6,182.74,7751.95,3675.32,214.6873514,7.28,FALSE
20,7/13/12,78.27,3.523,8679.19,99.7,22.34,4960.49,7877.54,214.728027,7.28,FALSE
20,7/20/12,76.04,3.567,3156.68,142.66,34.1,2751.92,6194.07,214.7331351,7.28,FALSE
20,7/27/12,74.6,3.647,11481.26,130.17,7.09,11794.45,3238.04,214.7382432,7.28,FALSE
20,8/3/12,74.73,3.654,31549.63,83.64,40.76,25656.34,3188.65,214.7433514,7.28,FALSE
20,8/10/12,75.4,3.722,16845.14,156.18,12.47,6921.28,6346.44,214.7484595,7.28,FALSE
20,8/17/12,69.57,3.807,3008.99,99.68,1.12,2535.66,2831.84,214.825578,7.28,FALSE
20,8/24/12,68.27,3.834,6125.02,53.4,84.62,9638.85,8710.31,214.9567044,7.28,FALSE
20,8/31/12,72.66,3.867,19058.96,32.04,125.49,9015.83,4449.08,215.0878309,7.28,FALSE
20,9/7/12,76.36,3.911,11783.56,-0.99,83.85,1938.4,3708.67,215.2189573,7.28,TRUE
20,9/14/12,64.84,3.948,10404.97,NA,40.11,1481.31,8655.59,215.3583757,7.28,FALSE
20,9/21/12,60.94,4.038,8475.15,168.56,49.78,1727.92,9072.77,215.5475459,7.28,FALSE
20,9/28/12,58.65,3.997,6245.6,52.64,21.5,3301.81,7195.56,215.7367162,7.28,FALSE
20,10/5/12,60.77,3.985,5800.66,NA,33.68,4286.15,3224.25,215.9258865,7.293,FALSE
20,10/12/12,47.2,4,2449.31,NA,35.08,1019.9,9743.56,216.1150568,7.293,FALSE
20,10/19/12,56.26,3.969,4174.31,NA,15.84,838.05,3838.56,216.1464699,7.293,FALSE
20,10/26/12,60.04,3.882,10813.19,22.33,102.91,867.39,1671.76,216.1515902,7.293,FALSE
20,11/2/12,42.33,3.787,17072.75,7342.36,104.96,7887.46,7187.52,216.1567105,7.293,FALSE
20,11/9/12,37.58,3.771,5806.16,7716.6,8.67,564.1,5567.68,216.1618309,7.293,FALSE
20,11/16/12,45.38,3.75,17530.63,789.12,185.38,1350.7,7471.12,216.1829378,7.293,FALSE
20,11/23/12,44.26,3.748,739.53,0.06,139621.51,368.41,1415.02,216.2253604,7.293,TRUE
20,11/30/12,34.99,3.729,4248.19,0.03,12683.56,211.38,10349.85,216.2677829,7.293,FALSE
20,12/7/12,48.4,3.688,12733.5,NA,468.6,2870.45,16310.67,216.3102054,7.293,FALSE
20,12/14/12,41.26,3.637,6192.89,NA,179,155.58,2840.88,216.3629276,7.293,FALSE
20,12/21/12,43.49,3.577,3976.86,104.92,385.16,27.67,4739.26,216.4774481,7.293,FALSE
20,12/28/12,30.97,3.563,15576.88,47382.72,271.17,296.74,1938.13,216.5919686,7.293,TRUE
21,1/6/12,48.1,3.157,2211.62,28369.34,7.74,753.62,3371.85,219.355063,7.057,FALSE
21,1/13/12,45,3.261,4873.12,13367.98,0.46,396.66,1861.16,219.5328198,7.057,FALSE
21,1/20/12,52.21,3.268,4436,1092.91,3.46,387.92,3943.31,219.6258417,7.057,FALSE
21,1/27/12,50.79,3.29,714.08,602.88,NA,18.42,2562.85,219.7188636,7.057,FALSE
21,2/3/12,55.83,3.36,24617.88,1598.17,41.45,25134.87,3110.22,219.8118854,7.057,FALSE
21,2/10/12,46.52,3.409,26115.19,3985.95,13.1,16646.38,7628.83,219.9049073,7.057,TRUE
21,2/17/12,45.03,3.51,12365.91,7922.13,1.38,7862.71,5348.94,220.0651993,7.057,FALSE
21,2/24/12,54.81,3.555,7012.83,5600.94,0.5,2229.25,4606.24,220.275944,7.057,FALSE
21,3/2/12,59.3,3.63,14017.62,1076.98,7.07,8891.83,3182.63,220.4866886,7.057,FALSE
21,3/9/12,57.16,3.669,7379.46,190.49,4.79,479.87,7489.48,220.6974332,7.057,FALSE
21,3/16/12,63.39,3.734,6510.79,158.12,5.86,2972.55,6576.96,220.8498468,7.057,FALSE
21,3/23/12,62.96,3.787,4713.76,155.09,2.38,534.23,4878.22,220.9244858,7.057,FALSE
21,3/30/12,67.87,3.845,12592.65,180.02,NA,1101.6,11593.14,220.9991248,7.057,FALSE
21,4/6/12,69.02,3.891,14207.85,NA,6.99,3662.26,1615.27,221.0737638,6.891,FALSE
21,4/13/12,69.03,3.891,6932.19,4118.13,2.79,983.98,1285.54,221.1484028,6.891,FALSE
21,4/20/12,66.97,3.877,3738.69,3287.37,0.77,894.38,2882.6,221.2021074,6.891,FALSE
21,4/27/12,69.21,3.814,2262.49,4.23,2.77,14,2289.63,221.255812,6.891,FALSE
21,5/4/12,77.53,3.749,14858.74,NA,8.12,4179.63,3281.61,221.3095166,6.891,FALSE
21,5/11/12,74.14,3.688,9252.47,NA,5.16,2908.8,2619.09,221.3632212,6.891,FALSE
21,5/18/12,72.42,3.63,4088.63,NA,28.62,1397.46,2772.05,221.380331,6.891,FALSE
21,5/25/12,79.49,3.561,7790.27,NA,508.5,1575.99,4490.59,221.3828029,6.891,FALSE
21,6/1/12,79.24,3.501,11678.88,NA,60.71,3660.14,3630.08,221.3852748,6.891,FALSE
21,6/8/12,79.47,3.452,7055.91,10.8,93.05,751.89,4570.78,221.3877467,6.891,FALSE
21,6/15/12,81.51,3.393,6177.81,61.6,0.75,2970.97,3281.16,221.4009901,6.891,FALSE
21,6/22/12,81.78,3.346,7545.68,79.95,0.51,3498.46,7223.83,221.4411622,6.891,FALSE
21,6/29/12,88.05,3.286,5130.81,38.3,NA,1849.32,3879.62,221.4813343,6.891,FALSE
21,7/6/12,85.26,3.227,6607.09,63.2,37.39,3667.62,3438.32,221.5215064,6.565,FALSE
21,7/13/12,82.51,3.256,5088.14,17.8,2.16,2908.11,1533.27,221.5616784,6.565,FALSE
21,7/20/12,84.25,3.311,4773.73,57.8,10.12,3554.45,4341.89,221.5701123,6.565,FALSE
21,7/27/12,88.09,3.407,7903.89,12.92,3.43,10055.75,4183.82,221.5785461,6.565,FALSE
21,8/3/12,91.57,3.417,41897.36,26.8,5.27,18198.04,5735.86,221.5869799,6.565,FALSE
21,8/10/12,89.57,3.494,8467.09,27.6,7.17,4045.91,4196.28,221.5954138,6.565,FALSE
21,8/17/12,85.55,3.571,3036.2,15.6,50,3128.07,1844.7,221.6751459,6.565,FALSE
21,8/24/12,77.72,3.62,6291.49,3,0,5817.38,6514.73,221.8083518,6.565,FALSE
21,8/31/12,83.58,3.638,20597.87,43.8,29.1,9935.11,3004.08,221.9415576,6.565,FALSE
21,9/7/12,88.4,3.73,10259.59,20,8.12,2815.73,2279.98,222.0747635,6.565,TRUE
21,9/14/12,76.1,3.717,6761.03,NA,9.73,1332.23,3359.45,222.2174395,6.565,FALSE
21,9/21/12,71.54,3.721,9104,33.73,12.28,1675.24,8387.92,222.4169362,6.565,FALSE
21,9/28/12,80.38,3.666,5955.46,4.91,NA,1458.77,7206.16,222.6164329,6.565,FALSE
21,10/5/12,70.28,3.617,7818.46,NA,21.03,4198.54,4532.58,222.8159296,6.17,FALSE
21,10/12/12,61.53,3.601,4007.81,NA,15.79,610.52,3714.75,223.0154263,6.17,FALSE
21,10/19/12,68.52,3.594,1144.77,NA,5.62,724.63,7812.29,223.0598077,6.17,FALSE
21,10/26/12,70.5,3.506,7477.8,24.95,206.5,754.69,2667.13,223.0783366,6.17,FALSE
21,11/2/12,56.96,3.386,13633.04,2829.64,8.7,8668.35,9265.51,223.0968655,6.17,FALSE
21,11/9/12,63.81,3.314,5082.92,2833.74,7.3,706.76,3605.89,223.1153944,6.17,FALSE
21,11/16/12,54.06,3.252,11914.09,797.39,82.59,2345.32,9955.35,223.1469028,6.17,FALSE
